marca,tipo_carroceria,año,kilometraje,tipo_combustible,transmision,cilindrada,potencia,peso,consumo,color,edad_propietarios,calificacion_estado,region_venta,precio
Mazda,Coupé,2014,400000,Gasolina,Manual,3013,143,1806,6.766905620995041,Amarillo,1,9.555123923525025,Centro,3600.0
Mazda,Sedán,2016,400000,Gasolina,Manual,1133,80,1729,4.2518822502581575,Negro,3,9.75890582012941,Norte,4300.0
Honda,Sedán,2020,400000,Gasolina,Manual,1378,80,1874,5.986506981707519,Azul,2,5.210561172583248,Centro,4700.0
Mazda,Sedán,2014,400000,Híbrido,Automática,2458,122,1289,4.74564741812514,Amarillo,1,9.563341285508569,Norte,4200.0
Honda,Minivan,2017,400000,Diesel,Manual,1614,80,1553,9.123488538254033,Plata,2,9.907924103025145,Centro,5700.0
Ford,SUV,2014,400000,Diesel,Automática,1954,100,1570,7.156874465414024,Gris,1,6.356239121610621,Oeste,2800.0
Hyundai,SUV,2015,400000,Gasolina,Automática,2752,126,1000,8.683524964199133,Azul,1,3.926215548653987,Este,1700.0
Mazda,Pickup,2011,400000,Gasolina,Automática,2766,124,1398,9.687319978089958,Azul,2,9.799879740639915,Sur,2600.0
Kia,Hatchback,2021,400000,Gasolina,Automática,1344,80,1469,10.368266009360696,Azul,1,9.277276764242409,Norte,6700.0
Mazda,Pickup,2014,400000,Diesel,Manual,2963,154,1474,5.734884472517764,Gris,1,7.604506123439919,Sur,2900.0
Nissan,SUV,2016,400000,Diesel,Automática,2332,100,1240,8.06812941877925,Negro,1,3.1950691119906995,Este,1900.0
Toyota,Minivan,2010,400000,Eléctrico,Automática,2500,105,1612,0.0,Rojo,1,5.501723967605009,Centro,1500.0
Ford,Pickup,2019,400000,Gasolina,Automática,1663,80,1471,6.4684633024399245,Rojo,1,4.079734475006978,Oeste,3500.0
Honda,SUV,2018,400000,Gasolina,Automática,1612,99,1312,8.421426819225381,Azul,2,4.32749132906973,Sur,3500.0
Honda,SUV,2018,400000,Gasolina,Automática,1126,80,1529,10.23291993608049,Blanco,1,7.806837776903124,Centro,6700.0
Audi,Coupé,2017,400000,Diesel,Manual,1375,80,1216,10.84072176596635,Blanco,1,5.737636710078822,Norte,7000.0
Ford,Hatchback,2020,400000,Diesel,Manual,2340,97,1478,2.446987989434221,Gris,1,5.372862640055527,Sur,3800.0
BMW,Hatchback,2018,400000,Gasolina,Automática,2228,126,1383,8.618253441166623,Negro,3,6.268113789899173,Sur,7400.0
Nissan,Pickup,2023,400000,Gasolina,Automática,2392,133,1408,8.58726058459215,Gris,1,4.118989935850443,Norte,6900.0
Hyundai,Hatchback,2014,400000,Gasolina,Automática,2115,93,1268,9.595682814427892,Negro,1,6.0694059086594505,Este,1500.0
Chevrolet,Sedán,2016,400000,Gasolina,Manual,1986,90,1184,9.487555104101348,Plata,1,9.552560975968472,Centro,3700.0
Nissan,SUV,2010,400000,Híbrido,Automática,1646,80,1171,4.45835154774384,Blanco,1,8.571194389721803,Sur,2000.0
Chevrolet,Hatchback,2016,400000,Gasolina,Automática,1856,83,1153,7.583708386059896,Gris,4,3.2920304677731824,Centro,1200.0
Honda,Sedán,2018,400000,Diesel,Manual,2446,136,1422,8.839363963450237,Verde,4,6.017058426005134,Oeste,3800.0
Hyundai,SUV,2012,400000,Gasolina,Manual,2405,120,1485,5.942209514015309,Amarillo,2,9.013356687831635,Centro,2400.0
Honda,Pickup,2018,400000,Diesel,Manual,2124,120,1476,7.608432114130244,Plata,2,4.7586439641837135,Centro,4100.0
Toyota,Sedán,2014,400000,Gasolina,Automática,1529,80,1261,7.916977917653011,Rojo,3,8.873147882133877,Norte,3300.0
Mazda,Sedán,2022,400000,Diesel,Automática,1757,109,1160,6.873093037566804,Blanco,2,7.136356659292576,Centro,9600.0
Honda,Pickup,2018,400000,Gasolina,Manual,1322,80,1489,5.530444028827314,Negro,2,3.0641586846992404,Este,2300.0
Mercedes-Benz,Hatchback,2022,400000,Gasolina,Manual,1819,84,1481,8.327826141920399,Azul,1,9.183729567344699,Centro,19000.0
Mercedes-Benz,Sedán,2023,400000,Gasolina,Automática,1163,80,1620,9.18750837664109,Amarillo,1,9.277814529562377,Oeste,26300.0
BMW,Pickup,2017,400000,Gasolina,Automática,1829,80,1166,9.662125467541825,Rojo,1,8.778578774512702,Centro,12000.0
Ford,Hatchback,2023,400000,Gasolina,Automática,1664,80,1368,8.631551447278465,Rojo,1,6.690324171918386,Norte,8300.0
Toyota,SUV,2022,400000,Gasolina,Automática,1992,80,1490,7.655648482788672,Plata,2,8.100588086803073,Oeste,13100.0
Mercedes-Benz,SUV,2020,400000,Eléctrico,Manual,1609,85,1101,0.0,Amarillo,3,3.90575917053074,Norte,13100.0
Chevrolet,Sedán,2016,400000,Gasolina,Automática,2365,132,1368,6.3163562467364285,Verde,1,9.025080141124693,Este,4100.0
Audi,Pickup,2019,400000,Diesel,Manual,1177,80,1059,9.35357319308569,Amarillo,1,9.64235238915645,Este,18400.0
Audi,SUV,2015,400000,Eléctrico,Automática,1202,80,1295,0.0,Gris,2,5.300231505927316,Norte,7600.0
Kia,Hatchback,2011,400000,Gasolina,Manual,1864,122,1677,6.973200807674645,Azul,1,4.829181732679472,Este,600.0
Honda,Coupé,2021,400000,Diesel,Automática,2131,120,1806,8.607263155938039,Amarillo,2,4.727167766457187,Norte,6900.0
Ford,Sedán,2016,400000,Gasolina,Manual,1793,101,1428,6.5951607479359815,Amarillo,1,5.365668715034866,Sur,2400.0
Kia,Sedán,2011,400000,Gasolina,Automática,1836,85,1471,7.535107647322402,Amarillo,1,3.548753439590323,Centro,600.0
Ford,Sedán,2015,400000,Gasolina,Manual,2046,96,1409,7.859616005747309,Gris,1,8.541876164509086,Sur,3100.0
Honda,Sedán,2015,400000,Híbrido,Automática,2248,117,1585,3.8623766441395957,Plata,1,5.257306115841391,Este,2800.0
Nissan,Hatchback,2018,400000,Gasolina,Automática,1786,88,1571,6.277845830920654,Amarillo,4,3.5621120291005006,Norte,1700.0
Mercedes-Benz,Hatchback,2022,400000,Gasolina,Manual,2094,111,1099,9.141941240247903,Rojo,1,9.92265732283366,Norte,21700.0
Mazda,Sedán,2019,400000,Gasolina,Automática,2491,85,1514,9.436143678012249,Blanco,1,4.501279150424511,Norte,3300.0
Nissan,Sedán,2020,400000,Híbrido,Automática,1315,80,1158,4.31482116564908,Rojo,3,8.729289719516133,Norte,8700.0
Toyota,Sedán,2013,400000,Gasolina,Automática,2632,148,1634,6.486030800752678,Plata,2,6.44745799779407,Centro,2100.0
Nissan,Minivan,2018,400000,Diesel,Automática,2594,101,1626,7.98410162671086,Rojo,1,5.631400936412981,Oeste,3900.0
Audi,Hatchback,2011,400000,Diesel,Automática,1581,80,1083,5.623068091007013,Azul,1,7.674108204723121,Sur,2600.0
Toyota,Hatchback,2014,400000,Diesel,Automática,2260,109,1602,5.787301948109407,Rojo,1,9.032472512491278,Este,2900.0
Chevrolet,SUV,2012,400000,Híbrido,Automática,1233,80,1180,3.87710484052558,Amarillo,1,3.392645431020777,Norte,1300.0
BMW,SUV,2015,400000,Diesel,Manual,2150,116,1366,10.584387213920788,Rojo,3,3.3111903323541934,Sur,3600.0
Hyundai,Sedán,2011,400000,Gasolina,Manual,2682,139,1148,6.594587723205133,Rojo,2,9.8946200421095,Oeste,1600.0
Mazda,Minivan,2022,400000,Gasolina,Automática,1477,80,1501,9.126534277583808,Blanco,1,4.87264046556043,Sur,6800.0
Mazda,Pickup,2019,400000,Gasolina,Manual,1620,80,1714,5.4683770062492805,Negro,1,3.382988213410016,Este,2900.0
Ford,Hatchback,2018,400000,Gasolina,Automática,2180,105,1362,7.280484173149871,Negro,2,5.300157632746288,Norte,2900.0
Honda,Hatchback,2013,400000,Gasolina,Manual,1826,100,1292,9.402523073299495,Gris,2,4.266888261467595,Este,900.0
Kia,SUV,2016,400000,Gasolina,Automática,2095,115,1392,8.28162730574697,Amarillo,1,6.163506458270682,Norte,2800.0
Kia,Sedán,2014,400000,Gasolina,Automática,3222,173,1691,7.033670296393055,Negro,1,9.170614978570102,Oeste,2600.0
Kia,Sedán,2017,400000,Eléctrico,Automática,1792,105,1600,0.0,Negro,1,9.270328666641815,Este,5900.0
BMW,SUV,2021,400000,Gasolina,Automática,1216,80,1677,11.62380699392921,Negro,1,5.182744596416541,Sur,13700.0
Chevrolet,Sedán,2013,400000,Híbrido,Automática,1670,106,1393,6.68148721176881,Amarillo,1,6.331005896218085,Oeste,2200.0
Chevrolet,Sedán,2023,400000,Gasolina,Manual,2092,113,1000,7.083888100912519,Verde,1,6.7864853989437455,Este,9300.0
Hyundai,Hatchback,2016,400000,Diesel,Manual,1360,80,1041,7.3937153396036965,Amarillo,2,4.7657788348038626,Norte,1500.0
Mazda,Coupé,2020,400000,Diesel,Manual,1657,108,1361,8.95778080624576,Rojo,2,4.173648317835691,Oeste,4100.0
Mazda,Coupé,2024,1000,Gasolina,Automática,2591,118,1118,10.144354145137292,Verde,1,6.3258482754450025,Norte,17900.0
Hyundai,Sedán,2014,400000,Gasolina,Manual,2815,142,1542,12.247355941660643,Rojo,2,5.836947342749912,Centro,1700.0
BMW,Sedán,2012,400000,Gasolina,Manual,1802,93,1354,4.712010504272895,Azul,2,9.290836545120001,Sur,4200.0
Ford,Hatchback,2017,400000,Gasolina,Automática,1816,98,1035,8.17169871346945,Amarillo,1,8.92745128732101,Norte,4300.0
Ford,Pickup,2015,400000,Híbrido,Automática,1386,80,1468,3.757150554250391,Blanco,1,7.646452391270838,Este,4500.0
Toyota,Minivan,2024,1000,Diesel,Manual,2126,96,1250,9.644645320115234,Verde,1,4.986613272655674,Centro,12400.0
Nissan,Pickup,2013,400000,Gasolina,Manual,3195,176,1358,8.188991387631848,Rojo,1,5.603823441928235,Oeste,1700.0
Toyota,Hatchback,2024,1000,Gasolina,Automática,1815,80,1608,9.377507196950395,Rojo,1,4.242090987296456,Este,8400.0
Chevrolet,Sedán,2018,400000,Gasolina,Automática,1833,109,1653,9.510949313628883,Negro,1,4.890118551176811,Oeste,2900.0
Nissan,Sedán,2018,400000,Gasolina,Manual,2248,111,1658,9.668298881737188,Blanco,1,9.886337065350464,Centro,5500.0
Honda,Sedán,2011,400000,Diesel,Automática,1774,92,1539,8.06904853779241,Blanco,1,6.857042072271119,Este,1600.0
Nissan,Hatchback,2019,400000,Gasolina,Automática,1782,81,1757,9.002751170437554,Negro,1,8.724398356498849,Norte,4900.0
Toyota,Sedán,2022,400000,Gasolina,Automática,2690,131,1339,5.313338389132726,Verde,2,4.919361534103087,Este,7200.0
Toyota,Hatchback,2024,1000,Gasolina,Automática,1353,82,1364,5.2633034532110585,Negro,1,5.876452148545665,Sur,11900.0
Kia,Hatchback,2018,400000,Gasolina,Automática,1458,80,1264,9.847786574666591,Blanco,2,7.186891432379168,Norte,3200.0
Ford,Sedán,2013,400000,Diesel,Automática,2321,89,1414,7.876649848097517,Plata,1,3.352838778809802,Sur,900.0
Toyota,Coupé,2018,400000,Gasolina,Manual,1925,96,1400,7.679089944654476,Negro,1,9.291019402382823,Este,7100.0
Chevrolet,SUV,2022,400000,Eléctrico,Manual,1462,80,1434,0.0,Negro,3,8.92395109752282,Este,17800.0
Hyundai,Coupé,2019,400000,Híbrido,Automática,2145,93,1394,4.375280220271992,Blanco,1,9.867903231268041,Oeste,8900.0
Honda,Coupé,2017,400000,Gasolina,Automática,1833,81,1587,7.784977754696259,Amarillo,2,5.700066256660667,Este,3500.0
Nissan,Sedán,2023,400000,Gasolina,Automática,2085,136,1414,6.129799687832675,Verde,4,3.8611955103153677,Norte,4900.0
Toyota,SUV,2019,400000,Diesel,Manual,1858,90,1384,8.770875715547797,Plata,1,7.761323559595979,Sur,7600.0
Toyota,Sedán,2023,400000,Híbrido,Automática,1260,80,1480,4.651043929934407,Azul,1,3.9205145063046087,Centro,7600.0
Chevrolet,Pickup,2012,400000,Diesel,Manual,2529,139,1149,8.447553062353986,Plata,1,5.169745651658409,Sur,1400.0
Nissan,SUV,2023,400000,Gasolina,Automática,2846,150,1160,8.838819570696094,Gris,2,4.507081746242274,Oeste,8500.0
Nissan,Coupé,2019,400000,Eléctrico,Manual,1539,94,1353,0.0,Amarillo,1,7.455005552291236,Centro,7700.0
Hyundai,Sedán,2016,400000,Gasolina,Automática,2805,162,1523,9.999400937783001,Plata,2,7.530415515803167,Centro,3200.0
Audi,Hatchback,2021,400000,Diesel,Automática,1947,134,1408,6.103796031066248,Amarillo,1,5.321052229409776,Este,11100.0
Chevrolet,Minivan,2024,1000,Híbrido,Manual,1000,80,1341,3.538416422994103,Negro,1,8.204216438177726,Oeste,23300.0
Ford,Hatchback,2022,400000,Gasolina,Manual,2212,125,1430,13.145463330671323,Rojo,1,8.477560345688268,Oeste,9200.0
Hyundai,Sedán,2024,1000,Híbrido,Automática,1000,80,1633,5.319809789782737,Blanco,2,7.809004096648307,Este,17700.0
Honda,Hatchback,2024,1000,Gasolina,Automática,1755,84,1181,9.36741003793482,Amarillo,1,3.405498280479364,Norte,6000.0
Chevrolet,Sedán,2011,400000,Eléctrico,Manual,2353,125,1424,0.0,Azul,1,4.0222672515488584,Este,1000.0
Toyota,Sedán,2011,400000,Gasolina,Manual,2237,112,1173,6.96693901765444,Negro,1,5.653958324415162,Oeste,1200.0
Toyota,SUV,2023,400000,Eléctrico,Manual,1639,87,1227,0.0,Azul,1,6.053213392107262,Centro,16000.0
Audi,Sedán,2013,400000,Gasolina,Automática,2313,112,1419,8.288333802776165,Blanco,2,5.2929454615784435,Norte,2900.0
Kia,Pickup,2019,400000,Diesel,Manual,2450,108,1568,3.8048969341137084,Azul,2,6.8901679150347395,Oeste,5400.0
Mazda,SUV,2016,400000,Gasolina,Manual,1698,96,1444,7.5059309132839305,Plata,1,5.110124000691508,Oeste,3300.0
Ford,Hatchback,2013,400000,Gasolina,Automática,1829,80,1531,8.600515242405724,Blanco,2,5.923594641668789,Este,1400.0
Honda,Sedán,2011,400000,Gasolina,Automática,2099,126,1448,10.174918206994443,Negro,1,3.140355076019679,Sur,600.0
Honda,Sedán,2021,400000,Diesel,Manual,1421,80,1680,5.204800883241626,Amarillo,1,5.481204122274247,Oeste,5900.0
Honda,Sedán,2011,400000,Gasolina,Automática,1594,95,1526,10.261951657681065,Rojo,2,7.858364986013425,Sur,1600.0
Nissan,Sedán,2014,400000,Gasolina,Automática,2499,154,1381,8.385928603425707,Negro,1,6.520832732187485,Norte,2100.0
Mazda,SUV,2012,400000,Gasolina,Automática,3148,160,1594,5.034166829203855,Verde,1,8.059933605196903,Centro,2800.0
Mazda,Hatchback,2012,400000,Eléctrico,Manual,2303,99,1412,0.0,Amarillo,1,7.2650535746357106,Sur,2000.0
Honda,Minivan,2024,1000,Gasolina,Automática,2132,124,1520,9.203983303903644,Gris,2,9.870075463761694,Sur,26300.0
Mercedes-Benz,SUV,2010,400000,Gasolina,Manual,2914,142,1591,9.885389971550271,Blanco,3,4.888120944470374,Sur,2400.0
Hyundai,Sedán,2012,400000,Gasolina,Manual,1536,80,1714,7.7741525828436195,Negro,1,3.745888046429659,Sur,700.0
Nissan,Sedán,2024,1000,Gasolina,Manual,2041,116,1755,9.589613012041438,Plata,1,3.939094088043527,Sur,8200.0
Nissan,Coupé,2013,400000,Gasolina,Automática,2414,129,1788,6.730131132860178,Plata,1,4.87956112751216,Norte,1500.0
Ford,Hatchback,2021,400000,Gasolina,Automática,1584,81,1603,9.02414860168641,Amarillo,1,7.026909610965322,Oeste,6300.0
Honda,Pickup,2015,400000,Híbrido,Automática,1180,80,1385,4.952771948108681,Verde,2,8.413673854220525,Centro,5100.0
Ford,Sedán,2020,400000,Diesel,Manual,2411,139,1473,6.613293627893078,Azul,2,3.2653522367534475,Oeste,3000.0
Hyundai,Sedán,2015,400000,Gasolina,Automática,2476,139,1271,7.249832006693031,Negro,2,9.759339207926937,Norte,3600.0
Toyota,Sedán,2021,400000,Gasolina,Automática,2421,120,1313,11.353499852928413,Azul,2,5.473250484105247,Norte,6600.0
Toyota,Pickup,2014,400000,Diesel,Manual,2430,145,1435,6.944541154507386,Gris,3,8.7681635058616,Sur,4100.0
Toyota,Sedán,2013,400000,Gasolina,Automática,2044,116,1532,9.260440874074026,Blanco,1,7.697240157588723,Norte,2600.0
Toyota,Hatchback,2015,400000,Diesel,Manual,2071,93,1270,8.276693103123197,Gris,2,7.142726603574241,Norte,2400.0
Kia,SUV,2022,400000,Gasolina,Automática,2114,98,1486,8.61575235632697,Rojo,1,3.6025074300985374,Sur,4900.0
Mazda,SUV,2022,400000,Gasolina,Manual,2554,133,1105,10.622766600761535,Verde,1,9.267106277212514,Norte,13700.0
Chevrolet,Sedán,2014,400000,Gasolina,Automática,2139,104,1342,10.091703674496085,Azul,3,5.64308166535415,Norte,1800.0
Toyota,Hatchback,2019,400000,Híbrido,Automática,2043,105,1563,4.2801957227635725,Negro,2,9.245623208736415,Norte,7900.0
Chevrolet,Sedán,2010,400000,Gasolina,Automática,2167,93,1380,10.14143122645272,Azul,2,4.335945676008165,Este,700.0
Chevrolet,Minivan,2023,400000,Gasolina,Manual,2222,100,1679,7.933138634605781,Gris,1,9.7692553533546,Oeste,14900.0
Honda,Sedán,2021,400000,Gasolina,Automática,1470,80,1538,11.168666794721915,Amarillo,1,7.356956513595132,Este,8600.0
Chevrolet,Sedán,2011,400000,Diesel,Manual,2694,138,1031,9.538031327862752,Verde,2,8.855103458176618,Oeste,1900.0
Ford,SUV,2023,400000,Híbrido,Automática,1668,86,1467,5.381997483588694,Rojo,1,6.520244132263706,Sur,14700.0
Nissan,Pickup,2018,400000,Gasolina,Automática,2035,82,1404,11.011580990273613,Gris,1,7.1766710760758,Sur,5500.0
Nissan,Sedán,2019,400000,Gasolina,Manual,1530,80,1655,12.760752051588591,Rojo,1,5.235811794939347,Oeste,3300.0
Toyota,SUV,2013,400000,Híbrido,Manual,1898,109,1141,5.724532944137939,Verde,1,8.195785522794905,Oeste,4100.0
Ford,Sedán,2015,400000,Gasolina,Automática,2268,107,1596,7.735061993004479,Plata,1,9.320076256472277,Centro,3600.0
Nissan,Sedán,2014,400000,Gasolina,Automática,2156,97,1695,7.111390299782009,Plata,1,8.019097159577614,Oeste,2200.0
Chevrolet,Hatchback,2011,400000,Gasolina,Manual,1731,80,1699,10.46182018779098,Negro,1,6.29470851246203,Oeste,1000.0
Kia,Sedán,2010,400000,Diesel,Manual,1656,80,1378,5.6188865623179325,Amarillo,1,8.848456468792744,Sur,1300.0
Mazda,Hatchback,2010,400000,Gasolina,Manual,2129,124,1584,6.325928281837774,Gris,1,6.494378275898874,Sur,1000.0
Honda,Pickup,2010,400000,Diesel,Automática,2540,107,1479,9.817973361145008,Plata,2,6.076158603550406,Norte,1500.0
Toyota,Pickup,2015,400000,Gasolina,Automática,2717,120,1775,5.63618053938097,Azul,2,7.6528287541749105,Norte,4200.0
Mazda,Sedán,2019,400000,Gasolina,Automática,3007,118,1576,5.82352426397801,Verde,2,4.608293574297047,Sur,3800.0
Toyota,SUV,2016,400000,Diesel,Automática,1649,100,1442,8.933463162477105,Blanco,1,6.329046284678861,Norte,4100.0
Nissan,Coupé,2016,400000,Gasolina,Automática,1614,85,1452,9.151108809451255,Verde,1,3.2835223133304328,Este,1500.0
Mercedes-Benz,Pickup,2024,1000,Gasolina,Automática,1940,80,1194,7.982065885332357,Azul,1,9.891240685981462,Este,58400.0
Nissan,Sedán,2018,400000,Diesel,Manual,1912,92,1296,6.531579200624423,Plata,1,9.730354282115513,Norte,5900.0
Ford,SUV,2012,400000,Híbrido,Automática,1284,80,1395,5.552336051813858,Plata,2,9.900404849242408,Norte,3800.0
Mazda,Coupé,2023,400000,Híbrido,Manual,2420,129,1552,4.959538693981622,Gris,2,9.1503074205544,Oeste,18000.0
Chevrolet,SUV,2018,400000,Eléctrico,Manual,1612,95,1114,0.0,Rojo,2,9.30755221822047,Oeste,10400.0
Nissan,Pickup,2010,400000,Híbrido,Automática,1676,80,1486,3.8329969449521295,Blanco,1,3.599302568640912,Este,800.0
Mercedes-Benz,SUV,2011,400000,Gasolina,Manual,2215,126,1257,8.888634644996861,Blanco,2,4.488151378110978,Este,2500.0
Ford,Sedán,2024,1000,Gasolina,Automática,1402,80,1128,7.745640225139082,Rojo,3,7.673113635480531,Oeste,14900.0
Audi,Sedán,2016,400000,Diesel,Automática,1873,108,1215,9.069711306814447,Gris,2,4.417221462535462,Oeste,5100.0
BMW,Sedán,2021,400000,Gasolina,Automática,2370,131,1425,10.3434008077692,Plata,1,3.344871221776729,Oeste,7000.0
Honda,Sedán,2011,400000,Diesel,Manual,2024,137,1483,10.763749544743709,Rojo,2,5.858554936612544,Norte,1200.0
Toyota,Coupé,2019,400000,Diesel,Manual,2373,112,1484,10.360144610456938,Verde,1,9.498348152613026,Sur,8400.0
Toyota,Hatchback,2020,400000,Gasolina,Manual,2490,113,1354,7.0713549752162725,Verde,1,9.970680324996682,Este,8100.0
Toyota,Hatchback,2013,400000,Híbrido,Automática,1957,102,1341,3.542158201266599,Verde,2,6.416726061677859,Centro,2000.0
Toyota,Hatchback,2011,400000,Gasolina,Automática,1000,80,1433,7.432126100179175,Blanco,1,7.272649261126339,Oeste,1500.0
Mazda,SUV,2020,400000,Gasolina,Automática,2614,163,1069,8.178387132618878,Blanco,2,5.427203943406968,Norte,6700.0
Toyota,Sedán,2011,400000,Eléctrico,Automática,1976,80,1431,0.0,Verde,4,4.9741185530183465,Este,1600.0
Ford,Coupé,2020,400000,Gasolina,Automática,2395,108,1485,7.924612137046664,Verde,1,9.506023647158,Oeste,9900.0
Kia,SUV,2023,400000,Gasolina,Automática,2683,118,1167,10.198462379063638,Verde,4,8.035500179215289,Norte,12200.0
Toyota,SUV,2022,400000,Gasolina,Automática,1087,80,1601,8.27143700158004,Plata,3,4.5494895260842645,Este,7500.0
Kia,Minivan,2010,400000,Diesel,Manual,1997,92,1149,8.519497002666336,Plata,1,4.733253000965701,Este,700.0
Honda,SUV,2018,400000,Diesel,Automática,2771,145,1507,11.294220776925563,Negro,3,8.031435507741053,Centro,7600.0
Toyota,Pickup,2019,400000,Diesel,Automática,1896,104,1204,11.014583260511355,Azul,1,5.78545755798949,Centro,5900.0
Mazda,Pickup,2024,1000,Diesel,Manual,2487,132,1555,5.616213096590949,Rojo,2,6.464159189248078,Este,19100.0
Nissan,Sedán,2012,400000,Gasolina,Manual,1452,80,1403,8.430574590279024,Plata,2,8.66620949657828,Norte,1700.0
BMW,Sedán,2024,1000,Híbrido,Manual,2239,122,1334,4.798646101541341,Negro,1,7.8147677097771595,Oeste,39800.0
Hyundai,Minivan,2022,400000,Híbrido,Automática,1374,80,1584,3.087662764499993,Gris,4,9.622093934242882,Oeste,14300.0
Kia,SUV,2010,400000,Gasolina,Manual,2450,115,1110,9.26986919843917,Verde,3,8.80891908451104,Este,1600.0
Honda,Sedán,2024,1000,Gasolina,Automática,1773,81,1549,7.960373065736937,Blanco,1,4.854835462687161,Oeste,11600.0
Honda,SUV,2019,400000,Eléctrico,Automática,2714,131,1517,0.0,Rojo,1,6.872810392744133,Centro,11800.0
Hyundai,Hatchback,2015,400000,Híbrido,Automática,2733,158,1408,3.6753045519169776,Azul,4,4.8523207203845065,Oeste,1700.0
Kia,Pickup,2017,400000,Híbrido,Manual,1697,85,1470,5.572688937432786,Gris,2,5.190933920707839,Sur,2900.0
Audi,Coupé,2016,400000,Híbrido,Manual,2839,143,1072,3.143657684224444,Rojo,2,8.214468835751532,Centro,11800.0
Ford,Coupé,2016,400000,Gasolina,Manual,1706,84,1377,8.548582892108595,Rojo,1,5.694730280550216,Centro,2800.0
Ford,Coupé,2011,400000,Diesel,Manual,2339,101,1376,6.754802949493749,Plata,3,6.3538587131042075,Este,1500.0
